"TIMESTAMP","power","tclw","tciw","sp","rh","tcc","10u","10v","2t","ssrd","strd","tsr","tp","cs_ghi"
"20120721 05:00",0.418653846153846,0.000356674,0,95705.4375,52.64472961,0.005340576,-0.992117882,1.884292603,284.6928711,1175403.5,913914.5,1318412,0,403.258331298828
"20120721 06:00",0.2075,0.000797272,0,95737.125,55.25311279,0.005645752,-1.164092064,2.158370018,283.1708984,595752.5,886247.5,720084.5,0,253.325698852539
"20120721 07:00",0.0362179487179487,0.001620293,0,95793,59.526474,0.043716431,-1.040302277,2.650178909,280.020752,146737.5,876730,201005,0,84.003303527832
"20120722 00:00",0.630897435897436,0.002700806,0,95924.75,75.70297241,0.08770752,-1.288421631,2.953696251,280.8769531,1328652.5,980764.406,1517188.5,0,368.623229980469
"20120722 01:00",0.699166666666667,0.07244873,0.001883984,95921.875,59.72584534,0.995330811,-2.89771843,3.841741562,283.6992188,1174656,1107109.5,1477654.5,0,490.047302246094
"20120722 02:00",0.283653846153846,0.070472717,0.004473209,95843.3125,54.86277771,0.926177979,-2.102085114,3.279833794,284.2297363,1027864,1186222.594,1402757,0,555.927978515625
"20120722 03:00",0.273269230769231,0.048454285,0.004008293,95784.1875,51.99472046,0.939819336,-1.918538094,3.155314445,284.7666016,1120172,1201882,1456839,0,562.0810546875
"20120722 04:00",0.250192307692308,0.061531067,0.006844044,95715.25,49.45675659,0.971282959,-1.81136322,3.032371521,285.2619629,931197.5,1186255.5,1234950,0,509.511871337891
"20120722 05:00",0.151666666666667,0.067581177,0.00400877,95694.5,50.96636963,0.918426514,-0.804367065,2.428923607,284.9609375,542997,1169150.5,815551.5,0,402.841461181641
"20120722 06:00",0.0732692307692308,0.062951148,0.002465725,95705.5,53.13249207,0.840133667,-0.493206978,1.690396309,284.1330566,276201.5,1165460.5,457715,0,251.649002075195
"20120722 07:00",0.0177564102564103,0.051944733,0.001749039,95734.375,58.78085327,0.842224121,-1.103664398,1.288303375,282.5087891,77319.5,1149337.5,142848.5,0,83.1203765869141
"20120723 00:00",0.620384615384615,0.017532349,0,95888.9375,71.93855286,0.514343262,-1.802035332,1.494299889,281.2880859,1290825,1033265.844,1480236.5,6.35e-05,371.719818115234
"20120723 01:00",0.51525641025641,0.007396698,0,95829.25,59.5967865,0.394439697,-1.711630821,0.933411598,283.3291016,1683773.5,1012835,1858327,0,494.977844238281
"20120723 02:00",0.6125,0.003608704,0,95763.8125,54.81486511,0.356079102,-1.297161102,0.590783119,284.1052246,1822540,999895.156,2000842.5,0,563.426574707031
"20120723 03:00",0.690769230769231,0.002483368,0,95658.8125,53.18861389,0.038726807,-0.976083756,0.207547188,284.5375977,1800232,979310.5,1975294.5,0,571.95166015625
"20120723 04:00",0.581987179487179,0.002304077,0,95599.5,51.96670532,0.227111816,-0.900312424,-0.031823158,284.7680664,1492164,1003185,1683636,0,520.843627929688
"20120723 05:00",0.418846153846154,0.002353668,0,95573.1875,51.05085754,0,-0.691133499,-0.072234154,284.8237305,1085762.5,989728,1265434.5,0,414.565856933594
"20120723 06:00",0.209166666666667,0.002161026,0,95588.375,52.26141357,0.040084839,-0.303925514,-0.107205391,284.5410156,574410,949432,712544.5,0,262.840850830078
"20120723 07:00",0.0368589743589744,0.001754761,0,95579.625,54.31498718,0.023071289,0.188181877,-0.058278084,283.6210938,148171.5,922846,206849,0,90.3207015991211
"20120724 00:00",0.512115384615385,0.028675079,0,95677.3125,92.34397888,0.910369873,-0.230758667,0.293365479,277.7731934,1044197,1148795,1308165.5,8.23e-05,376.234222412109
"20120724 01:00",0.64,0.006835938,0.002594948,95678.8125,86.79199219,0.994659424,0.014854431,-0.330151558,279.2397461,1521951.5,1100799.5,1743484.5,0,498.797210693359
"20120724 02:00",0.671858974358974,0.00113678,0.006532907,95569.1875,78.79266357,0.942749023,-0.206075668,-0.596095085,280.9641113,1815646,1020830.5,1998951.5,0,564.119873046875
"20120724 03:00",0.582948717948718,0,0.008274555,95452.9375,68.44961548,0.998321533,-0.141942978,-0.958883286,282.4189453,1823097.5,972407,1982742.5,0,569.238952636719
"20120724 04:00",0.540576923076923,0,0.007564545,95382.3125,62.37417603,0.966369629,-0.08893013,-1.031576157,283.2854004,1583973,942017,1734080,0,515.956970214844
"20120724 05:00",0.39775641025641,0,0.010455288,95346.4375,60.4733429,0.980003536,0.03921032,-1.105873108,283.5673828,1118978,941869,1268646.5,0,408.683807373047
"20120724 06:00",0.16974358974359,0,0.011661522,95350.8125,61.72175598,0.989990234,0.266357422,-1.163342476,283.2478027,552257.5,926588.5,672954.5,0,256.453704833984
"20120724 07:00",0.037948717948718,0,0.012865182,95369.5,66.5508728,1,0.543478966,-1.410059929,281.2475586,133542.5,917158.5,181946,0,86.4379196166992
"20120725 00:00",0.274038461538462,0.006996155,0.010131836,95098.1875,84.00309753,0.522918701,0.8761549,-1.90231514,280.8398438,1417582,1010422.9375,1596153.5,0,366.468658447266
"20120725 01:00",0.597948717948718,0.005052567,0.00843811,95081.75,79.07781982,0.663330078,1.536564827,-2.047698021,282.6105957,1786234,1008911.5,1958592.5,0,491.456268310547
"20120725 02:00",0.684551282051282,0.018959045,0.003709793,94980.25,70.27194214,0.44909668,3.02647686,-2.970081329,284.371582,1800181,1013088.5625,2009161.5,0,563.146423339844
"20120725 03:00",0.714358974358974,0.026350021,0.00123024,94867.9375,61.32167053,0.541427612,3.785832405,-3.353614807,285.1696777,1546615,1065320.5,1795942,0,574.628784179688
"20120725 04:00",0.543269230769231,0.022426605,0.002166748,94792.25,56.06892395,0.648190498,3.906184196,-3.505728722,285.2800293,1286840,1104218,1532943,0,524.616882324219
"20120725 05:00",0.249294871794872,0.016887665,0.001594885,94729.0625,55.40261841,0.429156184,3.602173805,-3.404578209,285.1350098,959073.5,1059685.5,1172916,0,417.736541748047
"20120725 06:00",0.117307692307692,0.026649475,0.004932713,94712.5,58.1061554,0.567491293,2.541641235,-2.721992493,284.3312988,472926.5,1048777,634671.5,0,265.380767822266
"20120725 07:00",0.0455769230769231,0.030748367,0.012034483,94689.75,62.44999695,0.751981497,1.440626144,-2.105093956,282.6452637,113662,1095937.5,180255,0,92.4583969116211
"20120726 00:00",0.351923076923077,0.189125061,0.001571655,94306.375,80.91601562,1,3.167942047,-3.942903519,281.2019043,709611.844,1216100.5,1104866,0.003281832,371.038665771484
"20120726 01:00",0.385,0.046291351,0.026935577,94236.3125,80.78543091,0.666229248,3.068004608,-4.255898476,283.3662109,1103871.5,1198070.5,1486795,0.000268459,495.197418212891
"20120726 02:00",0.511538461538461,0.058088303,0.032089233,94130,79.5708313,0.472351074,3.439124107,-4.20639801,283.6870117,1415982.656,1137227.5,1767166.5,0.000589252,566.105590820312
"20120726 03:00",0.476089743589744,0.0337677,0.051559448,94035.875,78.84126282,0.448745728,4.014740944,-3.922921181,284.2214355,1529274,1094987.5,1828291,0.000970721,577.279602050781
"20120726 04:00",0.405769230769231,0.028064728,0.042579651,93999.8125,82.86909485,0.509017944,4.215453148,-3.280836105,283.8293457,1329272.5,1065441,1585821.5,0.001470804,527.701293945312
"20120726 05:00",0.258782051282051,0.03162384,0.028442383,93990.25,86.48231506,0.574127197,3.735020638,-2.694163322,283.4187012,995999,1064475.5,1225082,0.002179384,421.724761962891
"20120726 06:00",0.140064102564103,0.041919708,0.022848129,93996.0625,88.59114075,0.5337677,3.339780807,-2.518214226,282.6386719,509654.5,1090288.5,682665,0.002959251,269.855102539062
"20120726 07:00",0.0370512820512821,0.059585571,0.00894928,94026,91.13879395,0.296936035,2.196516037,-1.793667793,281.4125977,137891,1027580.5,205856,0.003256321,95.948616027832
"20120727 00:00",0.602115384615385,0.086880803,0.007724762,94166.3125,72.98025513,0.978515625,3.415096283,-1.275286674,280.1020508,1031704.6875,1068385,1319271,0.003358603,380.999908447266
"20120727 01:00",0.557179487179487,0.015287004,0.017765865,94149.3125,77.85136414,0.558153689,3.501649857,-1.583172798,280.347168,1433921.5,1053385.5,1738048.5,0.000247985,506.748474121094
"20120727 02:00",0.283782051282051,0.008159921,0.02092674,94094.4375,78.67840576,0.542710245,3.973957062,-1.594093323,281.2106934,1820532.8125,1032441,2079280.5,0.000674546,578.102478027344
"20120727 03:00",0.0844230769230769,0.010974459,0.02746645,94018.6875,83.02636719,0.569255233,4.296363831,-1.281327248,281.0610352,1667728.5,1017567,1945027.5,0.001168966,588.873840332031
"20120727 04:00",0.478141025641026,0.039149113,0.015572324,93983.6875,82.25001526,0.484983683,4.400624275,-0.774205208,280.84375,1398606,1022521,1666522.5,0.001321793,538.208679199219
"20120727 05:00",0.380192307692308,0.04181207,0.006865036,93990.375,73.65162659,0.783190846,4.89851284,-0.215837479,281.0412598,950208.5,1020910,1191385.5,0.00135839,430.734283447266
"20120727 06:00",0.165641025641026,0.018363953,0.002048549,94014.3125,73.50582886,0.395434618,3.57996273,-0.50528717,280.6455078,472248.5,1010209.5,655730,0.00136745,277.264038085938
"20120727 07:00",0.0194230769230769,0.009765625,0.000642776,94081.0625,80.22105408,0.106715083,2.315673828,-0.854631424,279.7133789,147447.5,958139.5,215239,0.001370549,100.744178771973
"20120728 00:00",0.183589743589744,0,0,94661.9375,76.37187195,0,1.786923409,-0.734758377,279.6779785,1548707,928237.9375,1699321.5,0.001375198,389.5390625
"20120728 01:00",0.640192307692308,0.006694794,2.19e-05,94678.3125,68.9430542,0.359558106,4.083416939,0.076022506,281.6606445,1786983.5,972620.5,1965395.5,0,513.439208984375
"20120728 02:00",0.758653846153846,0.022186279,0.000853539,94622.4375,56.98794556,0.581359863,4.719122887,0.937588036,283.4401855,1768322.5,1031253.0625,1988747,0,581.174499511719
"20120728 03:00",0.710128205128205,0.001441956,0,94547.75,56.22009277,0.078857422,5.202248573,-0.008369446,283.6491699,1723539,1036058.5,1932519,0,588.35400390625
"20120728 04:00",0.588846153846154,0.000731508,0,94562.25,57.35012817,0.018000878,5.682347298,-0.191882134,283.3754883,1605185,969021,1779042.5,0,535.749816894531
"20120728 05:00",0.430961538461538,0.002751721,0.000426292,94627.375,56.89543152,0.111634076,5.556734085,0.459000588,282.8818359,1172353,957269.5,1343604.5,0,427.950134277344
"20120728 06:00",0.216410256410256,0.002210824,0.00044632,94678.25,59.1824646,0.177398682,5.011831284,-0.016596794,282.1242676,625100.5,940510.5,770610.5,0,274.267669677734
"20120728 07:00",0.0389102564102564,0.000892639,6.68e-05,94719.5625,63.84088135,0.003631592,4.604557037,-0.039998055,280.3896484,173911,907368,239123,0,99.0685501098633
"20120729 00:00",0.452692307692308,0.047542572,0.007138252,95174.125,69.03900146,0.664978027,-0.499627709,2.105816841,280.6530762,1446729.5,984220.96875,1624782.5,0,397.400909423828
"20120729 01:00",0.736858974358974,0.004764557,1.14e-05,95153.1875,62.30419922,0.2003479,-0.164244473,1.831194878,282.1237793,1896398.5,969881,2047189.5,0,523.145935058594
"20120729 02:00",0.70698717948718,0.015182495,0.001226425,95108.1875,56.83177185,0.285949707,0.002243221,1.255782127,283.0571289,1988415,988408.53125,2151758.5,0,592.740417480469
"20120729 03:00",0.377692307692308,0.030017853,0.007691383,95058.8125,49.74372864,0.533966065,0.74708122,1.002586365,283.6699219,1718520,1021156,1932511,0,601.389953613281
"20120729 04:00",0.498205128205128,0.028332002,0.011241358,94991.0625,44.58747864,0.733158529,1.362363815,0.709647477,284.1645508,1271343,1083158,1541374.5,0,549.126037597656
"20120729 05:00",0.318974358974359,0.037097204,0.019072268,94984.8125,43.15670776,0.750061572,1.758885384,0.238862336,284.3317871,823294,1123580,1083894,0,440.334533691406
"20120729 06:00",0.106987179487179,0.044267286,0.006826401,95010.75,47.01245117,0.67037499,1.686228752,-0.221458435,283.612793,424299,1106719,608651,0,284.592071533203
"20120729 07:00",0.0276923076923077,0.072647452,0.007396858,95045.8125,52.71708679,0.788387895,1.672471046,-0.032879829,281.8029785,129869.5,1069825.5,201474,0,105.063423156738
"20120730 00:00",0.652051282051282,0.00063324,9.06e-05,95419.25,56.57019043,0.190704346,1.123835564,3.512399673,279.4667969,1558180,896509.59375,1685842.5,0,406.400207519531
"20120730 01:00",0.752115384615385,4.58e-05,0,95370.0625,53.70121765,0.016113281,0.262331009,3.829162598,281.1831055,1991743.5,885648,2087827,0,532.258483886719
"20120730 02:00",0.765448717948718,0.000305176,2.1e-05,95320.625,50.19404602,0.062683105,-0.009806633,5.070827484,282.1643066,2150720.5,897543.90625,2246674.5,0,601.671813964844
"20120730 03:00",0.725769230769231,0.000339508,2.67e-05,95262.125,48.66557312,0.136123657,-0.019002914,5.131566048,282.5097656,2067275.5,902989.5,2178361.5,0,609.645629882812
"20120730 04:00",0.621025641025641,0.004741669,0.001247406,95223.5,46.5458374,0.33795166,0.070912361,5.152679443,282.8583984,1717668.5,932204,1855240,0,556.888305664062
"20120730 05:00",0.446282051282051,0.001625061,0.000164986,95214.25,44.84422302,0.138824463,0.417819977,4.74319458,283.0681152,1229530.5,930267.5,1379179,0,447.691558837891
"20120730 06:00",0.223461538461538,0.001266479,0.000131607,95253.1875,45.50012207,0.114440918,0.389717102,4.063123703,282.5249023,678470,885168.5,808672.5,0,291.221282958984
"20120730 07:00",0.0404487179487179,0.000440598,3.81e-05,95308.875,50.42713928,0.017990112,-0.003468513,3.303022385,280.482666,185243,869133.5,248090,0,109.74227142334
"20120731 00:00",0.685641025641026,0.023262024,0.005405426,95543.0625,57.80906677,0.81439209,-0.800040245,4.710384369,280.355957,1347493,1022161.094,1557176.5,0,396.287353515625
"20120731 01:00",0.713141025641026,0.020599365,0.004641533,95488.125,54.54391479,0.655700684,-0.878165245,4.15064621,281.4968262,1518760.5,1059150.5,1769858,0,523.524353027344
"20120731 02:00",0.814615384615385,0.049674988,0.013879776,95412.125,51.26277161,0.921508789,-0.707813263,3.754401207,281.9807129,1374628,1124317.906,1699678,0,596.116027832031
"20120731 03:00",0.605769230769231,0.11290741,0.031921387,95310.375,48.40408325,0.840118408,-0.629982948,3.146304131,282.5014648,1206559.5,1139480,1562663,0,607.3876953125
"20120731 04:00",0.50724358974359,0.098800659,0.032203674,95251.6875,48.29278564,0.895172119,-1.044330597,2.40989399,282.3696289,952750.5,1119732,1293578,0.000120163,556.307434082031
"20120731 05:00",0.310833333333333,0.065774679,0.029563393,95190.4375,49.82061768,0.943033338,-1.000678062,1.656419754,282.2087402,663184.5,1105813.5,932992.5,0.000141859,447.388977050781
"20120731 06:00",0.181089743589744,0.01789093,0.016636129,95225.4375,53.34289551,0.778343678,-0.363931656,1.116984367,281.8718262,392001,1072146,576785.5,0.00016737,291.551818847656
"20120731 07:00",0.0259615384615385,0.011878967,0.013681188,95225.3125,56.9437561,0.724312306,0.410914421,1.425199509,280.3925781,143333,996663,217162,0.000178337,111.071502685547
"20120801 00:00",0.661025641025641,0.000705719,9.92e-05,95197.75,66.14872742,0.029998779,0.021696091,3.267813683,280.1040039,1639879,906086.78125,1785451.5,0.000192642,402.073944091797
"20120801 01:00",0.73,0.000358582,1.53e-05,95127,57.8120575,0.014038086,0.343734741,2.749149323,281.4504395,2002391,912901,2130643,0,527.009765625
"20120801 02:00",0.793333333333333,0.016979218,0.023448944,95081.1875,49.54852295,0.284484863,0.344291687,2.8931036,282.5466309,2127789,917458.21875,2259961,0,596.603576660156
"20120801 03:00",0.726410256410256,0.01259613,0.02999115,94979.5,45.39932251,0.397476196,0.895090103,2.725363731,282.9865723,1969679.5,959388.5,2134723,0.000212073,605.122497558594
"20120801 04:00",0.565833333333333,0.005531311,0.028469086,94921.6875,41.96176147,0.531143189,1.394292831,1.941702843,283.2897949,1629609,996743.5,1816842,0.000282884,552.883239746094
"20120801 05:00",0.316282051282051,0.002334595,0.016345978,94896.4375,40.63287354,0.790283203,1.606156349,0.937241256,283.2734375,1136909,985317.5,1324397.5,0.000330329,444.494903564453
"20120801 06:00",0.229230769230769,0.004392624,0.013183594,94920.4375,45.29359436,0.389343262,1.526375771,0.648525536,282.5961914,571860,963256,731771,0.000385523,289.60595703125
"20120801 07:00",0.0336538461538462,0.005752563,0.002235413,94943.25,54.11968994,0.236358643,1.43465519,0.822032809,279.8813477,159949,937605,231163.5,0.00038743,111.177764892578
"20120802 00:00",0.657948717948718,0,0.007303238,95085.375,71.51292419,0.848876953,0.609870911,-0.164437294,278.045166,1652593,868514.09375,1762456,0.000389576,414.374420166016
"20120802 01:00",0.750448717948718,0,0.013605118,95038.6875,65.47203064,0.85357666,1.063100815,-0.941730499,279.7644043,1908170,906675.5,2032104.5,0,539.602355957031
"20120802 02:00",0.751346153846154,0,0.041378021,94961.4375,59.77096558,1,1.915758133,-1.427430153,280.9890137,1824393,952838.40625,2010957.5,0,606.46728515625
"20120802 03:00",0.573846153846154,0,0.046749115,94854.0625,55.37234497,0.997344971,2.257274628,-1.661804199,281.6228027,1561144,998594.5,1807799.5,0,611.5439453125
"20120802 04:00",0.457115384615385,0,0.047954824,94784.1875,51.51168823,0.997315943,2.769646645,-1.753799438,281.9521484,1283666,1008064,1533977,0,555.80810546875
"20120802 05:00",0.217371794871795,0,0.039784953,94743.8125,52.93080139,0.965264261,3.101901054,-1.85770607,281.4914551,930033,980462,1151163,0,444.197296142578
"20120802 06:00",0.19698717948718,0,0.050128389,94724.4375,59.65029907,1,2.759485245,-1.610496521,279.9204102,493649,962175,653263,0,286.550750732422
"20120802 07:00",0.0603205128205128,0,0.03883294,94734.4375,69.27537537,0.878280759,2.795795441,-1.409032822,277.2927246,132533,931622,198524.5,0,108.40552520752
"20120803 00:00",0.653846153846154,0,0.000164032,94635.75,76.20162964,0.004684448,2.5533638,-0.990728378,279.4892578,1668668,909822.15625,1819550,0.001066864,403.6708984375
"20120803 01:00",0.476730769230769,0,0,94598.625,63.41659546,0,4.047867775,-1.230064392,281.5578613,2021354.5,920246.5,2168284.5,0,530.611938476562
"20120803 02:00",0.655897435897436,0,0,94527.125,56.48782349,0.006378174,4.751379013,-1.21617794,282.614502,2167103.5,929917.34375,2316237,0,602.615844726562
"20120803 03:00",0.760576923076923,0.00056839,0.000181198,94434.125,52.99389648,0.031799316,5.143317223,-1.065731049,283.1901855,2055395,933437,2222339,0,613.110107421875
"20120803 04:00",0.567692307692308,0.007099152,0.005104065,94394.625,49.64562988,0.446777344,5.833835602,-0.722177506,283.3862305,1606854,973953,1816749.5,0,562.119201660156
"20120803 05:00",0.379935897435897,0.001407623,0.000763893,94386.0625,48.66758728,0.33605957,5.951087952,-0.533437729,283.2866211,1154294.5,975281,1358408.5,0,454.180114746094
"20120803 06:00",0.17275641025641,0.002391815,0.000276566,94402.0625,54.47930908,0.040588379,4.629497528,-1.079367638,282.5014648,701237.5,924883,854094,0,299.015472412109
"20120803 07:00",0.0360897435897436,0.000236511,0,94448.6875,62.55609131,0,2.970258713,-0.880182266,280.5834961,199472.5,891543,272981.5,0,118.386375427246
"20120804 00:00",0.469679487179487,0.052642822,0.010597229,94601.9375,70.91351318,0.588073731,4.27901268,-1.357531548,281.6557617,1367754,1010447,1581608,0,406.244537353516
"20120804 01:00",0.628461538461538,0.062393188,0.007719994,94548.375,60.88694763,0.710388184,7.078845024,-1.001306534,283.234375,1350351.5,1085108,1653225.5,0,533.497192382812
"20120804 02:00",0.543397435897436,0.04927063,0.006929398,94511.75,59.13522339,0.4921875,7.194739342,-1.107705116,283.5275879,1507289.5,1111448,1818416,0,605.759643554688
"20120804 03:00",0.597307692307692,0.049591064,0.013847351,94464.9375,53.77804565,0.809631348,7.545793533,-1.098096848,283.9858398,1517234,1114151.5,1810383.5,0,616.674743652344
"20120804 04:00",0.445448717948718,0.096641541,0.025688171,94435.9375,50.86116028,0.908782959,7.497110367,-0.862831116,284.1369629,1149326.5,1100344,1459416,7.46e-05,564.94091796875
"20120804 05:00",0.314358974358974,0.040527344,0.007912636,94427.625,58.39416504,0.895751953,5.6807127,-0.577525139,283.2658691,766303.5,1109096.5,1037240,8.66e-05,454.966339111328
"20120804 06:00",0.089551282051282,0.016105652,0.004032135,94475.1875,61.67115784,0.796600342,4.279135704,-0.544912338,282.8491211,450126,1099821.5,627380.5,9.05e-05,297.752532958984
"20120804 07:00",0.0333974358974359,0.000507355,0.000156403,94450.5,66.64440918,0.110748291,3.134379387,-0.755140305,281.651123,153441.5,977126,224002.5,9.05e-05,116.427886962891
"20120805 00:00",0.434166666666667,0.003479004,3.81e-05,94306.25,73.11766052,0.067871094,3.84660244,-3.627309799,281.8952637,1598442,977700.90625,1795565.5,0.000116825,414.420837402344
"20120805 01:00",0.473397435897436,0,0,94255.1875,61.46806335,0,6.25958252,-3.696979523,283.5844727,2045588,957621,2218055,0,538.920654296875
"20120805 02:00",0.783782051282051,3.81e-05,0,94137.0625,57.7911377,0,7.816289902,-3.176896095,284.4667969,2200225.5,960576.09375,2372167,0,607.304626464844
"20120805 03:00",0.733141025641026,0.001289368,3.91e-05,94030,55.8561554,0.004669189,8.964385986,-2.682713509,284.7373047,2090293,968932.5,2274649.5,0,614.446411132812
"20120805 04:00",0.618974358974359,0,0,93940.875,50.76089478,0,9.006379128,-3.187623024,285.074707,1800782,963706,1987472.5,0,562.371215820312
"20120805 05:00",0.443269230769231,0,0,93894.5625,52.49813843,0,8.379813194,-2.882276535,284.6330566,1354061.5,943153,1528016.5,0,455.577209472656
"20120805 06:00",0.189807692307692,3.81e-05,0,93947.3125,57.92915344,0,6.701599121,-2.461256981,283.8300781,742107.5,929225,895684.5,0,301.710327148438
"20120805 07:00",0.0398717948717949,3.81e-05,0,93994.9375,61.80480957,0,5.737571716,-2.183803558,282.4331055,215310,918918,292095,0,121.734886169434
"20120806 00:00",0.292692307692308,0.112937927,0.001661301,94524.9375,65.83129883,0.905441284,6.445305824,0.169801712,278.2563477,1172659.5,1070016,1434385.5,0.000201702,428.887298583984
"20120806 01:00",0.473141025641026,0.058002472,0.000676155,94529.5,65.19020081,0.837280273,6.559732437,-0.36369133,279.3303223,1361359.5,1088689,1663343.5,0,559.785583496094
"20120806 02:00",0.674551282051282,0.065361023,0.002286911,94534.625,61.31278992,0.781555176,6.822069168,-0.177510262,279.7380371,1362665.5,1117208,1702765,0,634.047485351562
"20120806 03:00",0.63301282051282,0.085868835,0.002204895,94529.375,59.17985535,0.880096436,6.667412758,0.103831291,279.8137207,1100938.5,1115949,1493200.5,0,645.360168457031
"20120806 04:00",0.400833333333333,0.095703125,0.002224922,94568.1875,55.4535675,0.8253479,6.035370827,0.465932846,280.0039062,922446.5,1090171.5,1286776,0,592.36962890625
"20120806 05:00",0.369487179487179,0.057266235,0.001667976,94592.375,50.4276886,0.63482666,5.656391144,0.745458603,280.4538574,780363.5,1052993,1051941,0,479.626708984375
"20120806 06:00",0.0840384615384615,0.021652222,0.00598526,94665.9375,51.41244507,0.580780029,5.556854248,1.007381439,280.2272949,476633,996858,663169,0,318.221130371094
"20120806 07:00",0.018525641025641,0.003162384,0.000255108,94711.875,55.57310486,0.105911255,4.501656532,0.023320198,279.1984863,168214.5,906842.5,243852.5,0,129.69010925293
"20120807 00:00",0.681666666666667,0,0,95174.0625,69.86276245,0,2.480169296,-1.397808075,279.7705078,1766418.5,883731.59375,1880809,0,437.901702880859
"20120807 01:00",0.783589743589744,0,0,95157.8125,62.72459412,0,2.766028404,-1.87231636,281.4206543,2129717,895694,2228862,0,567.0400390625
"20120807 02:00",0.788461538461538,0.0001297,0,95120,55.82377625,0.006317139,3.823857307,-1.957719803,282.7802734,2275816,907573.90625,2379675.5,0,638.851806640625
"20120807 03:00",0.73525641025641,0.000179291,0,95051.5,52.87171936,0.014038086,4.787390709,-1.807282448,283.385498,2189839,914034,2308641,0,648.212646484375
"20120807 04:00",0.622564102564103,0.000732422,0,95031.4375,52.99906921,0.002685547,5.369914055,-1.423000336,283.3825684,1885635,912358.5,2021211,0,594.125427246094
"20120807 05:00",0.450833333333333,0.002044678,0,95056,54.47436523,0.043045044,5.437631607,-1.057252884,282.9194336,1389149,901772.5,1536503,0,481.019470214844
"20120807 06:00",0.228717948717949,0.002069473,0,95071.9375,57.85708618,0.020950317,4.845304489,-0.938407898,281.9206543,767181.5,883699.5,905938.5,0,319.491455078125
"20120807 07:00",0.0440384615384615,0.000669479,0,95102.8125,63.47262573,0.001678467,3.132840157,-0.926543236,280.0539551,229908.5,859850,301599.5,0,131.602813720703
"20120808 00:00",0.680384615384615,0,0,94885.1875,64.63394165,0,4.700257301,-2.381278038,281.9924316,1742485.5,937188.9375,1907946.5,0,428.911315917969
"20120808 01:00",0.78974358974359,0,0,94849.3125,59.64033508,0,6.076958656,-1.873831749,283.3720703,2096752,950605.5,2257388.5,0,555.211486816406
"20120808 02:00",0.775064102564103,0,0,94795.375,55.31822205,0,6.30099678,-2.040091515,284.3989258,2238074,961838.0625,2404562,0,626.397277832031
"20120808 03:00",0.723269230769231,0,0,94674.4375,53.92843628,0,6.171888351,-2.272377014,284.862793,2151380,967525.5,2331960,0,635.685852050781
"20120808 04:00",0.605,0,0,94613.875,53.17190552,0,5.861768723,-2.366814613,285.0100098,1848695,967886.5,2041586,0,583.01708984375
"20120808 05:00",0.438717948717949,0,0,94584.1875,53.7618103,0,4.984370232,-2.605424881,284.7768555,1363497.5,960329,1557032.5,0,473.094970703125
"20120808 06:00",0.221153846153846,0,0,94555.75,57.64523315,0,3.982312202,-2.987314224,284.0500488,757098.5,944742,926806.5,0,315.944274902344
"20120808 07:00",0.0453205128205128,0,0,94567.875,63.76768494,0,3.17220211,-2.766633987,282.40625,226860.5,930455.5,311872,0,131.937774658203
"20120809 00:00",0.711346153846154,0.002281189,0,94391.9375,70.71144104,0.060775757,6.824315071,0.706729591,280.2687988,1721083.5,949576.53125,1849079.5,0.00200367,441.151306152344
"20120809 01:00",0.791410256410256,0,0,94282.9375,56.12446594,0,7.042165756,0.456027091,282.1213379,2160633,907507.5,2258959,0,574.1923828125
"20120809 02:00",0.611666666666667,0.000247955,1.72e-05,94214.875,52.6002655,0.015319824,7.958999634,0.619742513,282.588623,2301821.5,902717.96875,2408350.5,0,646.788330078125
"20120809 03:00",0.390128205128205,4.07e-05,2.1e-05,94165.375,51.07350159,0.002883911,8.346765518,0.704354584,282.5319824,2189577,905929.5,2318218.5,0,656.408752441406
"20120809 04:00",0.64801282051282,0.00642395,0.005455017,94168.4375,51.65647888,0.326080322,8.423386574,1.299911499,282.0341797,1811166,913269,1974860,0,601.538269042969
"20120809 05:00",0.472628205128205,0.00885582,0.030418396,94227.5,55.48422241,0.54699707,7.716492653,1.590047836,280.9880371,1193768.5,958849.5,1395118.5,0,486.318634033203
"20120809 06:00",0.245128205128205,0.005958557,0.025747299,94277.625,57.07215881,0.555862427,6.985075951,1.528548241,280.0310059,576036,961171.5,759452.5,0,321.758148193359
"20120809 07:00",0.0238461538461538,0.025707245,0.016109936,94337.3125,61.03892517,0.67729187,6.21535778,1.419363022,278.8234863,159304,960360,246159.5,0,130.655609130859
"20120810 00:00",0.681025641025641,0.000244141,0,94761.75,52.93562317,0.004364014,0.367622376,5.380693436,281.5397949,1822969,895893.8125,1936963,0,446.918914794922
"20120810 01:00",0.783141025641026,0.00030899,0,94787,46.62313843,0.004669189,0.540511072,5.497486115,283.208252,2182285,905571.5,2281294,0,576.924133300781
"20120810 02:00",0.673717948717949,0.000328064,0,94773.4375,42.85520935,0.005355835,0.506933987,6.486663818,283.9675293,2272614.5,917589.6875,2387142.5,0,649.605651855469
"20120810 03:00",0.689935897435897,0.00038147,0,94760.3125,42.55839539,0.004684448,0.326972663,6.793531418,284.1755371,2168852.5,926319,2296521.5,0,659.372436523438
"20120810 04:00",0.64,0.000400543,0,94829.3125,42.24397278,0.002685547,0.577657402,6.735797882,284.1437988,1916432,917337.5,2046398,0,604.947448730469
